customer_id,community
0722-SVSFK,1
3612-YVGSJ,5
9825-YCXWZ,3
5397-NSKQG,0
8565-HBFNN,0
2000-DHJUY,3
0203-HHYIJ,4
8670-ERCJH,0
7758-UJWYS,1
2050-ONYDQ,5
7055-JCGNI,0
0739-UUAJR,0
4826-DXMUP,2
0952-KMEEH,2
7285-KLOTR,2
0654-PQKDW,0
7175-NTIXE,2
7963-SHNDT,0
9796-BPKIW,3
0188-GWFLE,4
8129-GMVGI,5
2882-DDZPG,4
3547-LQRIK,5
9137-NOQKA,6
5843-TTHGI,2
1849-RJYIG,1
8868-GAGIO,2
4061-UKJWL,1
5380-XPJNZ,4
8263-QMNTJ,0
8178-EYZUO,2
3230-JCNZS,0
0277-ORXQS,0
5130-IEKQT,3
3230-WYKIR,2
7996-BPXHY,4
3227-WLKLI,0
0407-BDJKB,0
2266-FUBDZ,4
8237-ULIXL,5
9600-UDOPK,2
8216-AZUUZ,0
9153-BTBVV,5
4074-SJFFA,1
3269-ATYWD,3
5186-PEIZU,4
1074-AMIOH,0
4910-GMJOT,1
0354-WYROK,3
4361-FEBGN,5
7748-UMTRK,3
0380-ZCSBI,4
7145-FEJWU,2
6463-MVYRY,3
3969-JQABI,0
9624-EGDEQ,4
1051-EQPZR,5
5849-ASHZJ,4
5780-INQIK,1
7576-OYWBN,3
4526-ZJJTM,3
8384-FZBJK,0
3750-RNQKR,4
0962-CQPWQ,5
3096-YXENJ,0
1265-BCFEO,0
5837-LXSDN,2
5945-AZYHT,0
8325-QRPZR,1
6384-VMJHP,0
2262-SLNVK,1
7730-CLDSV,0
1135-HIORI,0
0164-APGRB,0
6481-ESCNL,2
1790-NESIO,4
1550-EENBN,2
5539-TMZLF,3
4323-SADQS,1
4446-BZKHU,0
5202-IVJNU,1
5976-JCJRH,1
8198-RKSZG,2
0137-OCGAB,1
3351-NQLDI,0
9297-EONCV,0
7593-JNWRU,1
4588-YBNIB,4
1069-QJOEE,4
3336-JORSO,3
7799-DSEWS,2
8766-PAFNE,0
5315-CKEQK,3
3130-ICDUP,1
0820-FNRNX,2
0880-FVFWF,0
4611-ANLQC,0
4213-HKBJO,5
2792-LSHWX,1
5028-GZLDO,1
0014-BMAQU,0
6861-XWTWQ,3
9018-PCIOK,0
4837-QUSFT,0
6877-TJMBR,1
9953-ZMKSM,5
0907-HQNTS,3
7665-NKLAV,1
6769-DCQLI,0
2433-KMEAS,2
4391-LNRXK,2
8250-ZNGGW,3
2195-ZRVAX,2
3550-SAHFP,2
2011-TRQYE,1
8562-GHPPI,4
5893-PYOLZ,0
4986-MXSFP,4
6131-FOYAS,2
3027-YNWZU,5
5609-IMCGG,2
4873-ILOLJ,2
4727-MCYZG,1
9481-WHGWY,0
2725-KXXWT,1
9565-DJPIB,1
4328-VUFWD,2
3301-LSLWQ,2
7473-ZBDSN,4
3166-PNEOF,0
5639-NTUPK,2
8780-YRMTT,0
8348-HFYIV,1
5140-FOMCQ,0
6242-SGYTS,0
8166-ORCHU,3
8414-OOEEL,0
8454-AATJP,0
6849-WLEYG,4
4659-NZRUF,2
4531-AUZNK,0
4191-XOVOM,0
2150-OEGBV,4
8429-XIBUM,2
1855-CFULU,4
4878-BUNFV,5
1872-EBWSC,4
2608-BHKFN,1
7026-YMSBE,4
7341-LXCAF,1
6997-UVGOX,0
9674-EHPPG,1
9462-MJUAW,1
8128-YVJRG,1
5440-VHLUL,0
5781-BKHOP,0
4283-FUTGF,3
5213-TWWJU,2
1569-TTNYJ,1
8628-MFKAX,3
2397-BRLOM,3
7629-WIXZF,1
5445-GLVOT,2
3976-HXHCE,5
2466-NEJOJ,4
0254-KCJGT,0
5472-CVMDX,0
6461-SZMCV,0
8150-QUDFX,4
9508-ILZDG,3
2346-DJQTB,1
1697-LYYYX,5
1942-OQFRW,1
4749-VFKVB,1
9640-ZSLDC,0
4231-LZUYM,5
7598-UAASY,1
7938-OUHIO,1
8510-AWCXC,3
6128-AQBMT,3
3594-BDSOA,4
0431-APWVY,2
5133-VRSAB,1
5996-DAOQL,4
6838-YAUVY,0
0484-JPBRU,5
7883-ROJOC,2
0244-LGNFY,0
7274-CGTOD,0
4295-YURET,3
3426-NIYYL,2
8225-BTJAU,3
4635-EJYPD,4
1866-ZSLJM,4
4636-TVXVG,5
4236-UJPWO,1
9392-XBGTD,4
3387-VATUS,1
6402-SSEJG,1
1143-NMNQJ,1
1169-SAOCL,0
1110-KYLGQ,0
9929-PLVPA,4
3518-PZXZQ,1
2371-JUNGC,4
7693-QPEFS,3
0924-BJCRC,3
5074-FBGHB,0
2351-BKRZW,0
4455-BFSPD,0
0415-MOSGF,1
1724-BQUHA,3
3948-KXDUF,0
2323-ARSVR,0
0815-MFZGM,0
4826-XTSOH,3
5480-XTFFL,4
8295-FHIVV,4
2495-INZWQ,1
9086-YJYXS,2
1179-INLAT,4
7909-FIOIY,1
4139-SUGLD,1
6857-VWJDT,1
6351-SCJKT,1
5468-BPMMO,5
5624-BQSSA,4
0197-PNKNK,0
2439-QKJUL,4
1194-SPVSP,4
9534-NSXEM,4
2408-WITXK,3
8929-KSWIH,2
2250-IVBWA,0
1810-MVMAI,2
9506-UXUSK,2
1229-RCALF,0
3572-UOLYZ,2
1429-UYJSV,4
5577-OTWWW,4
6100-QQHEB,2
6366-XIVKZ,2
3470-OBUET,0
2770-NSVDG,1
9375-MHRRS,1
2634-HCZGT,3
7503-QQRVF,3
4860-YZGZM,4
6599-GZWCM,2
2691-NZETQ,1
4404-HIBDJ,2
5533-NHFRF,3
7037-MTYVW,0
4760-THGOT,2
7295-JOMMD,1
4016-BJKTZ,2
6584-VQMYT,2
9838-BFCQT,5
2790-XUYMV,0
0581-MDMPW,2
5013-SBUIH,0
1023-BQXZE,0
9163-GHAYE,2
3904-UKFRE,1
5353-WILCI,2
0709-TVGUR,3
0058-EVZWM,0
6023-YEBUP,1
7209-JCUDS,1
7009-PCARS,5
0519-DRGTI,4
1017-FBQMM,0
3001-CBHLQ,3
1985-MBRYP,5
6158-DWPZT,1
9372-TXXPS,0
3259-QMXUN,0
1015-JPFYW,4
6645-MXQJT,1
4360-QRAVE,3
8433-WPJTV,3
5804-JMYIO,5
3763-GCZHZ,0
6484-LATFU,5
7599-NTMDP,0
0772-GYEQQ,1
0536-ACXIP,0
0936-NQLJU,5
4831-EOBFE,2
1575-KRZZE,1
3251-YMVWZ,5
4102-OQUPX,3
9170-GYZJC,2
4884-LEVMQ,5
8857-CUPFQ,5
7610-TVOPG,4
3638-DIMPH,2
1845-ZLLIG,1
8559-WNQZS,4
3999-QGRJH,3
1699-UOTXU,0
2454-RPBRZ,3
0635-WKOLD,2
5993-JSUWV,0
4518-FZBSX,5
5387-ASZNZ,3
6988-CJEYV,0
2002-MZHWP,4
3097-FQTVJ,5
5465-BUBFA,5
7299-GNVPL,2
9743-DQKQW,1
1215-VFYVK,1
9371-BITHB,5
2265-CYWIV,3
9093-FPDLG,1
0541-FITGH,1
6985-HAYWX,2
7508-KBIMB,2
6838-HVLXG,4
2277-DJJDL,3
1897-OKVMW,0
5485-ITNPC,0
0233-FTHAV,0
4644-PIZRT,2
8922-NPKBJ,5
2740-TVLFN,1
7771-CFQRQ,2
9512-PHSMG,4
6963-EZQEE,3
2452-KDRRH,3
2004-OCQXK,1
5027-QPKTE,1
4146-SVFUD,1
1564-HJUVY,1
3617-XLSGQ,0
7517-LDMPS,2
7244-KXYZN,4
5226-NOZFC,2
2672-HUYVI,1
1400-WIVLL,0
7508-MYBOG,2
8148-NLEGT,5
0148-DCDOS,2
8347-GDTMP,5
9992-RRAMN,2
6746-WAUWT,4
0310-MVLET,0
0428-IKYCP,2
4550-VBOFE,3
2187-PKZAY,2
4003-OCTMP,2
6652-YFFJO,1
7225-IILWY,5
5248-RPYWW,3
7923-IYJWY,3
3170-GWYKC,0
5696-QURRL,1
7409-KIUTL,3
9830-ECLEN,1
1732-VHUBQ,3
0495-RVCBF,1
2668-TZSPS,4
7854-EDSSA,2
8869-TORSS,0
7446-SFAOA,4
9522-ZSINC,4
8234-GSZYK,5
6505-OZNPG,1
6164-HAQTX,0
0679-IDSTG,3
7765-LWVVH,0
1658-TJVOA,3
0953-LGOVU,1
2115-BFTIW,2
4692-NNQRU,2
7742-MYPGI,1
0611-DFXKO,2
7780-OTDSO,2
9619-GSATL,2
5622-UEJFI,5
9747-DDZOS,1
0674-DGMAQ,3
6203-HBZPA,0
0484-FFVBJ,2
0301-FIDRB,0
4139-JPIAM,0
2181-TIDSV,5
2761-XECQW,3
1936-CZAKF,0
9453-PATOS,0
0564-JJHGS,1
3348-CFRNX,2
4402-FTBXC,0
1428-GTBJJ,1
2931-XIQBR,0
0106-UGRDO,0
5542-TBBWB,1
1930-QPBVZ,0
2606-PKWJB,1
5322-ZSMZY,5
8059-UDZFY,3
7740-BTPUX,3
5220-AGAAX,5
0208-BPQEJ,4
9435-JMLSX,0
3352-ALMCK,2
5312-IRCFR,0
5294-IMHHT,0
8802-UNOJF,3
6313-GIDIT,3
6176-YJWAS,0
5310-NOOVA,5
4526-EXKKN,5
5311-IHLEI,1
3987-KQDDU,1
3404-JNXAX,0
5131-PONJI,0
2845-AFFTX,3
3489-VSFRD,0
3345-JHUEO,4
5815-HGGHV,2
5260-UMPWX,4
2249-YPRNG,2
7410-YTJIK,1
4626-GYCZP,1
5649-RXQTV,0
2674-MIAHT,1
2576-HXMPA,4
7587-AOVVU,2
5590-BYNII,2
6898-MDLZW,2
3237-AJGEH,1
4707-YNOQA,5
9357-UJRUN,2
1591-NFNLQ,0
8648-PFRMP,3
7663-CUXZB,0
0258-NOKBL,1
1163-VIPRI,0
2815-CPTUL,3
9348-ROUAI,0
9443-JUBUO,0
0596-BQCEQ,0
1481-ZUWZA,2
3043-TYBNO,1
4830-FAXFM,4
5906-BFOZT,4
2960-NKRSO,2
8996-ZROXE,3
5598-IKHQQ,5
0397-ZXWQF,5
5266-PFRQK,5
4674-HGNUA,0
6765-MBQNU,4
9786-IJYDL,0
1303-SRDOK,0
3769-MHZNV,5
6295-OSINB,0
3308-MHOOC,4
2309-OSFEU,1
2207-QPJED,3
4177-JPDFU,1
2239-CFOUJ,4
8046-DNVTL,0
2209-XADXF,1
6620-JDYNW,2
1891-FZYSA,3
4770-UEZOX,1
1038-RQOST,4
7613-LLQFO,2
4568-TTZRT,4
9513-DXHDA,2
2640-PMGFL,2
3801-HMYNL,1
0516-QREYC,6
9685-WKZGT,3
6022-UGGSO,3
8084-OIVBS,4
8896-BQTTI,4
3865-QBWSJ,3
3352-RICWQ,4
2160-GPFXD,0
2065-MMKGR,2
5857-TYBCJ,3
1498-NHTLT,0
4484-CGXFK,1
1402-PTHGN,2
4176-RELJR,6
6214-EDAKZ,2
5199-FPUSP,1
6377-KSLXC,4
1796-JANOW,4
0238-WHBIQ,0
8735-NBLWT,4
6651-RLGGM,5
6127-ISGTU,2
1614-JBEBI,4
8740-XLHDR,1
1208-DNHLN,2
1761-AEZZR,1
3923-CSIHK,3
5696-EXCYS,4
5795-KTGUD,0
7120-RFMVS,1
7924-GJZFI,3
4702-HDRKD,0
8512-WIWYV,4
5897-ZYEKH,3
5456-ITGIC,3
7317-GGVPB,0
1406-PUQVY,1
1322-AGOQM,1
3677-IYRBF,3
5692-FPTAH,1
9114-AAFQH,0
8715-KKTFG,0
1550-LOAHA,2
1728-BQDMA,1
0268-QKIWO,4
0876-WDUUZ,1
5117-ZSMHQ,0
5151-HQRDG,2
0960-HUWBM,0
6465-GSRCL,0
0617-FHSGK,0
0263-FJTQO,0
7319-ZNRTR,4
2858-MOFSQ,2
7503-EPSZW,5
7089-XXAYG,1
8118-LSUEL,3
8070-AAWZP,3
1666-JXLKU,2
7855-DIWPO,2
5133-POWUA,1
5652-MSDEY,1
7005-CCBKV,1
1810-BOHSY,0
1784-BXEFA,4
7351-MHQVU,1
9224-VTYID,0
9500-IWPXQ,0
5762-TJXGK,0
4504-YOULA,2
5569-IDSEY,0
4250-FDVOU,1
7284-ZZLOH,2
5277-ZLOOR,3
2141-RRYGO,1
1777-JYQPJ,1
6376-GAHQE,1
3401-URHDA,0
1599-EAHXY,5
8631-XVRZL,4
5052-PNLOS,1
3853-LYGAM,2
6979-ZNSFF,1
5751-USDBL,0
5680-LQOGP,0
2386-LAHRK,1
8189-DUKMV,4
6032-IGALN,1
9931-DCEZH,2
1898-JSNDC,2
0315-LVCRK,1
3911-RSNHI,0
2410-CIYFZ,4
4248-HCETZ,3
5505-OVWQW,4
7271-AJDTL,0
1867-TJHTS,0
0516-WJVXC,1
9174-FKWZE,6
6860-YRJZP,3
4429-WYGFR,2
2817-LVCPP,5
5038-ETMLM,0
5056-FIMPT,0
4521-WFJAI,5
6569-KTMDU,4
8809-RIHDD,0
8809-XKHMD,0
0396-YCHWO,2
0867-LDTTC,1
4822-NGOCH,2
9391-DXGGG,3
9844-FELAJ,3
2122-SZZZD,5
5307-DZCVC,3
3148-AOIQT,5
8679-JOEVF,3
8395-ETZKQ,6
6692-YQHXC,2
3889-VWBID,0
5222-JCXZT,4
9754-CLVZW,1
1432-FPAXX,1
2739-CCZMB,4
7080-TNUWP,0
0496-AHOOK,2
8336-TAVKX,3
2468-SJFLM,1
3181-VTHOE,0
7168-HDQHG,5
4803-AXVYP,3
3884-HCSWG,2
4567-AKPIA,0
5077-DXTCG,1
1142-WACZW,1
7901-HXJVA,2
5649-ANRML,3
4892-VLANZ,4
5924-IFQTT,2
7968-QUXNS,4
2919-HBCJO,1
4236-XPXAV,1
8903-WMRNW,2
2452-SNHFZ,2
3629-WEAAM,1
6029-CSMJE,1
7993-NQLJE,2
9909-DFRJA,2
9099-FTUHS,2
0581-BXBUB,3
4962-CHQPW,4
9467-ROOLM,4
3030-YZADT,1
7410-KTVFV,2
5150-ITWWB,3
2253-KPMNB,0
1345-ZUKID,4
6429-SHBCB,2
9281-OFDMF,3
2603-HVKCG,2
1834-WULEG,4
9097-ZUBYC,2
5148-ORICT,0
4893-GYUJU,5
4578-PHJYZ,0
7272-QDCKA,2
8908-SLFCJ,4
8393-DLHGA,2
9766-HGEDE,4
6968-MHOMU,0
7395-IGJOS,3
5044-XDPYX,5
1814-WFGVS,0
2834-SPCJV,0
3721-WKIIL,4
6734-CKRSM,4
1265-ZFOSD,0
6568-POCUI,0
7890-VYYWG,3
5197-LQXXH,0
9907-SWKKF,3
3457-PQBYH,5
7682-AZNDK,2
0587-DMGBH,1
5384-ZTTWP,4
3745-HRPHI,0
7636-OWBPG,3
1231-YNDEK,5
1407-DIGZV,4
6397-JNZZG,3
0570-BFQHT,1
4393-OBCRR,4
3523-QRQLL,2
8564-LDKFL,2
3696-DFHHB,5
0895-DQHEW,0
4717-GHADL,0
5501-TVMGM,1
5879-HMFFH,0
6772-WFQRD,4
3810-DVDQQ,0
6972-SNKKW,4
3694-GLTJM,4
8550-XSXUQ,0
8149-RSOUN,1
9055-MOJJJ,0
4359-INNWN,4
0585-EGDDA,2
4032-RMHCI,1
0549-CYCQN,3
3481-JHUZH,2
7250-EQKIY,1
3594-IVHJZ,4
6869-FGJJC,0
3896-ZVNET,4
8205-VSLRB,0
5960-MVTUK,1
6817-WTYHE,1
3082-VQXNH,1
4013-UBXWQ,1
4931-TRZWN,2
0750-EKNGL,4
7669-LCRSD,2
3567-PQTSO,0
5519-NPHVG,2
8043-PNYSD,5
9938-EKRGF,2
2703-AMTUL,2
0928-JMXNP,3
8173-RXAYP,4
4825-XJGDM,0
5402-HTOTQ,2
6734-JDTTV,5
7850-THJMU,5
3890-RTCMS,2
8849-GYOKR,0
3148-BLQJT,4
3717-FDJFU,4
3665-JATSN,1
7966-YOTQW,1
0461-CVKMU,2
8806-EAGWC,1
8853-TZDGH,0
7779-LGOVN,3
4324-BZCKL,1
6924-TDGMT,4
9710-ZUSHQ,3
1536-YHDOE,2
8123-QBNAZ,2
3629-ZNKXA,3
4827-LTQRJ,3
7711-YIJWC,0
5482-VXSXJ,2
7365-BVCJH,1
9620-ENEJV,1
4183-WCSEP,2
2378-YIZKA,0
5498-TXHLF,2
0689-DSXGL,0
6818-DJXAA,1
9722-UJOJR,2
0464-WJTKO,5
8902-ZEOVF,5
6778-EICRF,2
2662-NNTDK,5
4132-KALRO,1
3902-FOIGH,3
6772-KSATR,1
7112-OPOTK,2
2874-YXVVA,2
1245-HARPS,4
4210-QFJMF,1
4323-ELYYB,4
4293-ETKAP,0
6064-PUPMC,2
6504-VBLFL,0
6322-PJJDJ,0
0330-BGYZE,0
1085-LDWAM,5
7586-ZATGZ,2
7197-VOJMM,0
3318-OSATS,3
5828-AVIPD,2
1843-TLSGD,4
9626-VFRGG,2
7075-BNDVQ,1
9143-CANJF,2
7284-BUYEC,1
2041-JIJCI,1
1086-LXKFY,1
4900-MSOMT,0
2229-VWQJH,2
9194-GFVOI,0
1336-EZFZY,4
4282-MSACW,0
1403-LKLIK,4
2636-ALXXZ,3
7774-OJSXI,2
7786-WBJYI,1
0136-IFMYD,3
5144-TVGLP,3
9643-AVVWI,1
0253-ZTEOB,0
2706-QZIHY,4
6061-PQHMK,4
9885-CSMWE,3
6137-MFAJN,0
9122-UMROB,4
4232-JGKIY,4
2402-TAIRZ,2
9659-ZTWSM,3
9139-TWBAS,1
6685-GBWJZ,0
5016-ETTFF,1
3866-MDTUB,1
2195-VVRJF,3
3913-RDSJZ,5
8058-JMEQO,3
4203-QGNZA,4
5043-TRZWM,1
0697-ZMSWS,1
7657-DYEPJ,3
9494-BDNNC,0
1640-PLFMP,1
5366-OBVMR,2
8276-MQBYC,3
7644-OMVMY,4
7593-XFKDI,1
4573-JKNAE,4
0337-CNPZE,2
9817-APLHW,4
8380-MQINP,5
0840-DFEZH,1
1513-XNPPH,2
8690-ZVLCL,0
6015-VVHHE,3
1125-SNVCK,3
0384-LPITE,1
4616-EWBNJ,4
6347-DCUIK,1
1335-HQMKX,0
2545-EBUPK,3
6923-AQONU,4
2172-EJXVF,3
0897-FEGMU,1
7663-RGWBC,1
1120-BMWUB,2
9124-LHCJQ,1
4536-PLEQY,2
7029-IJEJK,0
8871-JLMHM,0
2235-ZGKPT,1
3891-PUQOD,1
5447-VYTKW,2
3623-FQBOX,4
0689-NKYLF,2
8659-HDIYE,3
3658-KIBGF,1
3474-BAFSJ,0
5519-YLDGW,2
3865-ZFZIB,4
1855-AGAWH,2
7109-CQYUZ,0
1370-GGAWX,2
4680-KUTAJ,3
5307-UVGNB,0
4946-EDSEW,4
2883-ILGWO,3
2516-VQRRV,3
7580-UGXNC,3
3642-BYHDO,5
9629-NHXFW,4
2696-RZVZW,5
5766-FTRTS,0
0396-HUJBP,4
5178-LMXOP,3
8879-ZKJOF,2
6285-FTQBF,5
8185-UPYBR,1
4585-HETAI,1
7526-BEZQB,2
1474-JUWSM,0
3530-CRZSB,4
8498-XXGWA,0
9617-INGJY,1
0621-TSSMU,5
7234-KMNRQ,4
7636-PEPNS,0
4683-WYDOU,0
9052-DHNKM,2
6794-HKIAJ,0
5578-NKCXI,0
1642-HMARX,0
3096-WPXBT,0
8434-PNQZX,0
5950-AAAGJ,2
4299-OPXEJ,5
4951-UKAAQ,1
9618-LFJRU,4
6693-DJWTY,2
0744-GKNGE,0
6447-EGDIV,4
1167-OYZJF,6
2108-YKQTY,1
4806-DXQCE,3
4918-QLLIW,1
7056-IMHCC,3
4854-SSLTN,1
5294-DMSFH,2
4837-PZTIC,1
1625-JAIIY,0
0603-OLQDC,2
3272-VUHPV,1
4176-FXYBO,0
1063-DHQJF,0
8663-UPDGF,2
6719-FGEDO,0
1837-YQUCE,0
2947-DOMLJ,1
4112-LUEIZ,1
0369-ZGOVK,2
4510-HIMLV,1
9919-KNPOO,2
8749-JMNKX,3
7872-BAAZR,5
9391-LMANN,0
2430-USGXP,2
8174-TBVCF,0
1698-XFZCI,0
1877-HKBQX,1
4450-DLLMH,1
0428-AXXLJ,4
2746-DIJLO,2
5955-ERIHD,2
0917-EZOLA,3
3508-VLHCZ,0
4086-ATNFV,2
0468-YRPXN,2
5996-NRVXR,3
3739-YBWAB,1
7047-FWEYA,0
2000-MPKCA,0
9762-YAQAA,2
5949-EBSQK,1
5473-KHBPS,0
0100-DUVFC,3
5397-TUPSH,3
8950-MTZNV,1
0326-VDYXE,0
6773-LQTVT,3
7274-RTAPZ,1
0436-TWFFZ,0
8566-YPRGL,4
0311-UNPFF,2
6609-MXJHJ,5
2669-OIDSD,0
8400-WZICQ,0
3834-XUIFC,1
9576-SYUHJ,2
0410-IPFTY,2
2831-EBWRN,1
9430-NKQLY,5
8414-MYSHR,3
0247-SLUJI,4
9402-ORRAH,3
6483-OATDN,1
1293-HHSHJ,4
4840-ORQXB,3
7599-FKVXZ,2
3982-DQLUS,3
8610-ZIKJJ,4
3756-VNWDH,3
7801-KICAO,2
7673-LPRNY,2
8229-TNIQA,1
6060-QBMGV,5
7339-POGZN,1
2828-SLQPF,2
4465-VDKIQ,2
2921-XWDJH,3
6221-AVQYL,1
2558-BUOZZ,0
9257-AZMTZ,5
0003-MKNFE,1
0975-UYDTX,2
7743-EXURX,1
4682-BLBUC,2
0975-VOOVL,1
5968-VXZLG,1
5569-KGJHX,1
4988-IQIGL,3
5201-FRKKS,2
9799-CAYJJ,3
7730-IUTDZ,2
0426-TIRNE,4
5443-SCMKX,0
8295-KMENE,0
6738-ISCBM,1
9821-BESNZ,0
3678-MNGZX,5
1335-NTIUC,1
2916-BQZLN,2
4558-CGYCZ,4
2368-GAKKQ,0
8710-YGLWG,1
3199-XGZCY,1
3785-KTYSH,5
6814-ZPWFQ,6
4063-EIKNQ,4
6993-YCOBK,0
5206-HPJKM,2
7587-RZNME,1
0748-RDGGM,0
8393-JMVMB,4
5019-GQVCR,3
6036-TTFYU,4
2550-AEVRU,0
0969-RGKCU,5
0378-CJKPV,0
4706-AXVKM,3
5889-JTMUL,3
9026-RNUJS,3
3746-EUBYR,1
2332-EFBJY,4
2880-FPNAE,3
1703-MGIAB,2
4311-QTTAI,4
9474-PHLYD,2
4318-RAJVY,4
2165-VOEGB,0
3612-YUNGG,0
2254-DLXRI,1
5062-CJJKH,2
9028-LIHRP,0
2219-MVUSO,1
1053-MXTTK,0
1530-ZTDOZ,1
1301-LOPVR,1
0853-TWRVK,0
8914-RBTSB,2
6212-ATMLK,0
8200-LGKSR,0
1568-BEKZM,3
0670-ANMUU,0
6897-RWMUB,0
0963-ZBDRN,2
7594-RQHXR,1
6999-CHVCF,0
6134-KWTBV,5
1077-HUUJM,1
6331-EWIEB,2
0895-LNKRC,4
2045-BMBTJ,3
8417-GSODA,2
5171-EPLKN,4
4452-QIIEB,1
5998-VVEJY,2
1624-NALOJ,3
6741-EGCBI,3
7820-ZYGNY,0
4317-VTEOA,1
9677-AVKED,0
1670-SVOWZ,2
2227-JRSJX,2
9847-HNVGP,4
6696-YDAYZ,4
8980-WQFWL,2
1730-ZMAME,3
6506-EYCNH,4
4634-JLRJT,4
9501-UKKNL,0
2560-QTSBS,5
7541-YLXCL,2
4795-WRNVT,2
6080-TCMYC,2
0260-ZDLGK,1
7860-UXCRM,0
6357-JJPQT,1
2292-XQWSV,1
9552-TGUZV,1
5913-INRQV,3
8722-NGNBH,1
6210-KBBPI,3
9643-YBLUR,1
8734-FNWVH,2
9447-YPTBX,5
0133-BMFZO,1
6128-CZOMY,1
9540-JYROE,1
9026-LHEVG,1
2260-USTRB,3
3656-TKRVZ,1
7011-CVEUC,2
6185-TASNN,3
7925-PNRGI,0
8623-TMRBY,3
1552-CZCLL,5
3038-PQIUY,2
1501-SGHBW,1
9313-CDOGY,5
8148-BPLZQ,2
2623-DRYAM,0
9987-LUTYD,2
3208-YPIOE,2
4488-KQFDT,0
2612-RANWT,2
5693-PIPCS,0
0491-KAPQG,2
1925-LFCZZ,3
8039-EQPIM,0
6900-PXRMS,3
8707-RMEZH,3
3346-BRMIS,3
3209-ZPKFI,2
6479-VDGRK,0
9373-WSLOY,3
2933-FILNV,1
3569-JFODW,0
9819-FBNSV,3
9544-PYPSJ,3
1591-XWLGB,5
0396-UKGAI,2
3243-ZHOHY,4
5186-EJEGL,1
7527-QNRUS,4
9986-BONCE,4
2722-JMONI,3
2203-GHNWN,2
3878-AVSOQ,3
3258-SYSWS,3
5296-PSYVW,5
6319-QSUSR,4
4083-EUGRJ,4
7579-OOPEC,3
0512-FLFDW,3
1771-OADNZ,3
0487-CRLZF,0
2107-FBPTK,3
9451-WLYRI,5
8219-VYBVI,5
1991-VOPLL,4
9738-QLWTP,2
1016-DJTSV,3
9419-IPPBE,0
0174-QRVVY,5
5699-BNCAS,6
2900-PHPLN,6
0612-RTZZA,3
8106-GWQOK,0
8751-EDEKA,2
6878-GGDWG,4
4039-PIMHX,3
8450-LUGUK,5
3604-WLABM,1
0795-GMVQO,0
2259-OUUSZ,1
1142-IHLOO,0
6410-LEFEN,1
4633-MKHYU,1
6257-RJOHI,1
1545-JFUML,0
3194-ORPIK,0
7826-VVKWT,3
1353-GHZOS,2
2587-EKXTS,0
5442-BXVND,5
8816-VXNZD,1
9378-FXTIZ,0
1723-HKXJQ,2
7825-GKXMW,1
9753-OYLBX,4
2364-UFROM,2
6656-JWRQX,1
6473-ULUHT,2
1240-KNSEZ,4
0836-SEYLU,1
4433-JCGCG,3
3716-BDVDB,1
7688-AWMDX,0
2842-BCQGE,2
7244-QWYHG,1
5899-MQZZL,2
6849-OYAMU,2
5312-UXESG,2
9488-HGMJH,3
6038-GCYEC,1
2150-WLKUW,2
7159-FVYPK,1
7032-LMBHI,2
1150-WFARN,0
6088-BXMRG,2
3144-AUDBS,1
4821-SJHJV,2
7346-MEDWM,0
1137-DGOWI,2
5616-PRTNT,4
3812-LRZIR,5
4818-QIUFN,3
9483-GCPWE,4
4227-OJHAL,0
9220-CXRSC,0
4993-JCRGJ,2
9537-JALFH,5
6698-OXETB,4
2103-ZRXFN,1
3724-BSCVH,4
4877-TSOFF,0
9209-NWPGU,2
6961-VCPMC,3
7306-YDSOI,0
5288-AHOUP,3
6688-UZPWD,1
0655-YDGFJ,2
8468-EHYJA,0
6823-SIDFQ,4
1097-FSPVW,2
2839-RFSQE,4
8328-SKJNO,1
7010-ZMVBF,4
5201-CBWYG,5
0968-GSIKN,1
1965-DDBWU,2
9057-SIHCH,1
6352-GIGGQ,0
3635-QQRQD,5
6771-XWBDM,0
2897-DOVND,1
3082-YVEKW,2
0191-EQUUH,1
7134-HBPBS,3
3489-HHPFY,1
2926-JEJJC,4
8601-QACRS,1
4950-BDEUX,1
5789-LDFXO,4
0508-OOLTO,1
2984-TBYKU,0
9822-WMWVG,2
2391-SOORI,1
9040-KZVWO,2
2645-QTLMB,1
4806-HIPDW,1
1548-ARAGG,1
6339-RZCBJ,0
4424-TKOPW,3
4415-WNGVR,3
2522-AHJXR,0
0412-UCCNP,0
1816-FLZDK,1
7096-UCLNH,4
8443-ZRDBZ,1
9136-ALYBR,1
4615-PIVVU,0
8885-QSQBX,1
7479-NITWS,1
8617-ENBDS,1
9385-NXKDA,0
0430-IHCDJ,2
2959-MJHIC,1
6674-KVJHG,4
1814-DKOLC,4
4201-JMNGR,3
9351-HXDMR,0
3537-HPKQT,0
2129-ALKBS,5
5821-MMEIL,5
5960-WPXQM,1
0684-AOSIH,1
8260-NGFNY,1
1309-XGFSN,3
1866-RZZQS,3
6968-URWQU,2
4742-TXUEX,5
9631-XEYKE,1
8631-NBHFZ,3
1335-MXCSE,0
8873-TMKGR,4
8800-JOOCF,2
1469-LBJQJ,0
4958-XCBDQ,3
8337-UPOAQ,3
0064-YIJGF,2
2386-OWURY,0
1725-IQNIY,0
0310-VQXAM,4
6598-RFFVI,4
3453-RTHJQ,1
6712-OAWRH,3
6278-FEPBZ,4
4280-DLSHD,1
